task,run_name,layer,module,module_name,shape,numel,mean,std,abs_mean,max_abs,p99_abs,p999_abs,p9999_abs,top_0p1pct_abs_share,top_1pct_abs_share,max_abs_over_abs_mean,p999_abs_over_p99_abs,ratio_abs_gt_3p0sigma,ratio_abs_gt_4p0sigma,ratio_abs_gt_5p0sigma,top_out_channel,top_out_channel_max_abs,median_out_channel_max_abs,top_in_channel,top_in_channel_max_abs,median_in_channel_max_abs,top_out_channel_over_median,top_in_channel_over_median
ner,formal_e3_ms256_tner,23,attn_out,attention.output.dense,1024x1024,1048576,-3.572643436200451e-06,0.033168308436870575,0.026441296562552452,0.32373565435409546,0.08563172072172165,0.11031971871852875,0.13393695652484894,0.004563520734876806,0.036530082938591446,12.243562020048095,1.2883043548434108,0.002857208251953125,0.00011444091796875,2.86102294921875e-06,929,0.32373565435409546,0.11345727741718292,914,0.32373565435409546,0.11356533318758011,2.853370552544796,2.850655611773438
ner,formal_e3_ms256_tner,23,attn_q,attention.self.query,1024x1024,1048576,1.2934930055052973e-05,0.04046735167503357,0.03220958262681961,0.2772563695907593,0.1049453392624855,0.13681599497795105,0.168836772441864,0.0046739220423171165,0.03698175607672,8.607884579041368,1.3036881479391078,0.0032148361206054688,0.000152587890625,1.239776611328125e-05,973,0.2772563695907593,0.1410113424062729,314,0.2772563695907593,0.1379699856042862,1.9661990649797936,2.009541193879388
ner,formal_e3_ms256_tner,23,attn_v,attention.self.value,1024x1024,1048576,1.4034376363269985e-05,0.03299030289053917,0.026165686547756195,0.22380967438220978,0.08618912100791931,0.11288996040821075,0.14482983946800232,0.004854210797883139,0.03754597494831144,8.553556352275507,1.3097936153431486,0.0033979415893554688,0.0002346038818359375,3.814697265625e-05,378,0.22380967438220978,0.11424565315246582,580,0.22380967438220978,0.11413127183914185,1.9590213562307353,1.9609846694572033
ner,formal_e3_ms256_tner,23,ffn_in,intermediate.dense,4096x1024,4194304,-2.7440146368462592e-05,0.0340733602643013,0.02714778296649456,0.34517577290534973,0.08818595856428146,0.11340419203042984,0.1356317400932312,0.004544241713725454,0.036600685735810067,12.714694725950961,1.2859665402147444,0.0029180049896240234,9.5367431640625e-05,7.3909759521484375e-06,2999,0.34517577290534973,0.11612801998853683,314,0.34517577290534973,0.12966758012771606,2.972372842828307,2.662005202575454
ner,formal_e3_ms256_tner,23,ffn_out,output.dense,1024x4096,4194304,-1.3604326341010164e-06,0.029871691018342972,0.02373986318707466,1.3010631799697876,0.07737330347299576,0.10048101842403412,0.12727513909339905,0.004892043426382175,0.03712167156182676,54.8049990733797,1.298652298839783,0.003041505813598633,0.00017333030700683594,4.124641418457031e-05,498,1.3010631799697876,0.11790534108877182,2695,1.3010631799697876,0.1016736701130867,11.034811213431013,12.796461252187298
dep,formal_e3_ms256_retry1,0,attn_k,attention.self.key,1024x1024,1048576,3.1698386010248214e-05,0.03475938364863396,0.027236681431531906,0.7175123691558838,0.09364625066518784,0.13092339038848877,0.21486742794513702,0.006099465709954644,0.04080650735964415,26.343604706747414,1.398063344325203,0.0048503875732421875,0.0006837844848632812,0.0002346038818359375,347,0.7175123691558838,0.1198665052652359,15,0.7175123691558838,0.12528502941131592,5.985928826140385,5.727039954632258
dep,formal_e3_ms256_retry1,0,attn_out,attention.output.dense,1024x1024,1048576,-1.0628646123223007e-05,0.025148216634988785,0.01934518665075302,0.9960783123970032,0.07095418125391006,0.11415660381317139,0.18025794625282288,0.007469643786633915,0.046339810620547074,51.48972353586624,1.6088777545703914,0.007491111755371094,0.0018758773803710938,0.0006055831909179688,136,0.9960783123970032,0.08505012094974518,1009,0.9960783123970032,0.11165545880794525,11.711662502932485,8.920999680905199
dep,formal_e3_ms256_retry1,0,attn_q,attention.self.query,1024x1024,1048576,-7.807227120792959e-06,0.03513886407017708,0.027667004615068436,0.4988138675689697,0.09371143579483032,0.13010582327842712,0.19828014075756073,0.005725823974777848,0.03983495005591233,18.02919667340128,1.3883665549984512,0.004498481750488281,0.0005903244018554688,0.00017833709716796875,960,0.4988138675689697,0.12860837578773499,136,0.4988138675689697,0.12493346631526947,3.8785488465560745,3.9926360988833327
dep,formal_e3_ms256_retry1,0,attn_v,attention.self.value,1024x1024,1048576,-3.5695575206773356e-06,0.026078611612319946,0.020548027008771896,0.15686538815498352,0.06954929232597351,0.0920015275478363,0.11138962209224701,0.004910988739840811,0.03864162953407282,7.6340851648685355,1.3228247832721354,0.004268646240234375,0.0002384185791015625,1.621246337890625e-05,330,0.15686538815498352,0.09167111665010452,9,0.15686538815498352,0.09374801069498062,1.7111757103790517,1.6732663124486147
dep,formal_e3_ms256_retry1,0,ffn_in,intermediate.dense,4096x1024,4194304,6.137919990578666e-05,0.034762583673000336,0.027474036440253258,0.40984538197517395,0.09211920946836472,0.1203736811876297,0.14809583127498627,0.0048530636477152455,0.03811241649243516,14.917552536062516,1.3067163937068744,0.003851652145385742,0.00020623207092285156,2.2172927856445312e-05,2577,0.40984538197517395,0.12083541601896286,182,0.40984538197517395,0.13500149548053741,3.391765390296305,3.035858088211027
dep,formal_e3_ms256_retry1,0,ffn_out,output.dense,1024x4096,4194304,-1.7363514416501857e-05,0.03197455033659935,0.024990923702716827,2.806293249130249,0.08564238250255585,0.11705681681632996,0.1788848340511322,0.0058912721548942,0.04036327318531106,112.29249796897942,1.3668094393898558,0.0046672821044921875,0.0005176067352294922,0.0001475811004638672,136,2.806293249130249,0.1325208991765976,2577,2.806293249130249,0.11220145970582962,21.176231572278855,25.011200892464355
dep,formal_e3_ms256_retry1,1,attn_k,attention.self.key,1024x1024,1048576,2.9906936106272042e-05,0.031129037961363792,0.024523869156837463,0.4187536835670471,0.08287036418914795,0.11637736111879349,0.17400339245796204,0.005750691954262719,0.03988006518533281,17.07535140107755,1.4043302724381335,0.004563331604003906,0.0006647109985351562,0.00019168853759765625,48,0.4187536835670471,0.11142329126596451,80,0.4187536835670471,0.10797535628080368,3.758223965647298,3.8782338673467747
dep,formal_e3_ms256_retry1,1,attn_out,attention.output.dense,1024x1024,1048576,2.239499963252456e-06,0.025154603645205498,0.01955043338239193,0.9025458097457886,0.06951499730348587,0.10448574274778366,0.1512024700641632,0.00652379978999737,0.04327734462049041,46.1650026929155,1.5030676372124978,0.006329536437988281,0.0012416839599609375,0.000331878662109375,136,0.9025458097457886,0.08518246561288834,590,0.9025458097457886,0.09812551736831665,10.595441247819798,9.197870584040436
dep,formal_e3_ms256_retry1,1,attn_q,attention.self.query,1024x1024,1048576,3.73796428903006e-05,0.03168109059333801,0.02500334568321705,0.32085344195365906,0.08403164893388748,0.1155492439866066,0.17520831525325775,0.005566670528344585,0.039350735448970386,12.83242034961045,1.3750681493530588,0.004328727722167969,0.0005273818969726562,0.00016021728515625,47,0.32085344195365906,0.11541502922773361,234,0.32085344195365906,0.10919011384248734,2.7799970601797472,2.9384843614734897
dep,formal_e3_ms256_retry1,1,attn_v,attention.self.value,1024x1024,1048576,2.4845308871590532e-05,0.02714517153799534,0.021427305415272713,0.15131549537181854,0.07212913036346436,0.09414114058017731,0.1134544312953949,0.004790878994161616,0.03820440018108961,7.061806999958361,1.305175039623973,0.003966331481933594,0.0001964569091796875,4.76837158203125e-06,194,0.15131549537181854,0.09434221684932709,760,0.15131549537181854,0.09610199183225632,1.6039001459281252,1.5745302723374979
dep,formal_e3_ms256_retry1,1,ffn_in,intermediate.dense,4096x1024,4194304,0.0001349969388684258,0.03566079959273338,0.0282468069344759,0.24049663543701172,0.09390020370483398,0.12264206260442734,0.14935725927352905,0.004759285165226069,0.03774590766869444,8.51411757778115,1.306089420103289,0.0036575794219970703,0.0001804828643798828,1.0251998901367188e-05,998,0.24049663543701172,0.1244516521692276,181,0.24049663543701172,0.1370679885149002,1.9324503230377994,1.7545791547883416
dep,formal_e3_ms256_retry1,1,ffn_out,output.dense,1024x4096,4194304,-2.6035902919829823e-05,0.033138688653707504,0.026007192209362984,1.7162644863128662,0.08840715885162354,0.12289996445178986,0.18826407194137573,0.005909163058491295,0.04015638669422142,65.99191763942072,1.3901585125934954,0.004549741744995117,0.0005970001220703125,0.00017142295837402344,136,1.7162644863128662,0.13894535601139069,1952,1.7162644863128662,0.1146068200469017,12.352082398293092,14.975238695310646
dep,formal_e3_ms256_retry1,2,attn_k,attention.self.key,1024x1024,1048576,2.5252480554627255e-05,0.03248339146375656,0.0256754532456398,0.3275562822818756,0.08634792268276215,0.11597460508346558,0.14715400338172913,0.005073738475562672,0.03868015439768016,12.75756572427796,1.343108224033951,0.0042209625244140625,0.00035953521728515625,3.814697265625e-05,882,0.3275562822818756,0.11203251034021378,80,0.3275562822818756,0.11504478752613068,2.9237609805151368,2.847206634263862
dep,formal_e3_ms256_retry1,2,attn_out,attention.output.dense,1024x1024,1048576,1.757306199579034e-05,0.023340510204434395,0.01826358400285244,0.43089550733566284,0.0632176399230957,0.09689494967460632,0.14506876468658447,0.006477728956112719,0.04233614756658899,23.59315166554192,1.5327201362227234,0.005648612976074219,0.0012054443359375,0.000385284423828125,136,0.43089550733566284,0.08180873841047287,672,0.43089550733566284,0.08116395771503448,5.267108571869886,5.308951404865334
dep,formal_e3_ms256_retry1,2,attn_q,attention.self.query,1024x1024,1048576,5.2122519264230505e-05,0.03379575163125992,0.02676108293235302,0.25078436732292175,0.08931134641170502,0.11987467855215073,0.1590694934129715,0.005075498828167985,0.03846526756308985,9.371233890528924,1.3422110780813414,0.004082679748535156,0.0003376007080078125,5.91278076171875e-05,93,0.25078436732292175,0.118756003677845,136,0.25078436732292175,0.11756493151187897,2.111761591466452,2.1331562405374433
dep,formal_e3_ms256_retry1,2,attn_v,attention.self.value,1024x1024,1048576,1.749331204337068e-06,0.024710260331630707,0.01955936849117279,0.18555386364459991,0.06507609784603119,0.08547396957874298,0.11009789258241653,0.004897719766845675,0.037942624034650124,9.486700131874963,1.3134464482024224,0.0037031173706054688,0.0002460479736328125,3.719329833984375e-05,846,0.18555386364459991,0.0845617800951004,181,0.18555386364459991,0.08750317245721817,2.1942994037722614,2.120538700871908
dep,formal_e3_ms256_retry1,2,ffn_in,intermediate.dense,4096x1024,4194304,0.00018672537407837808,0.03648776188492775,0.028933528810739517,0.2520955502986908,0.09584781527519226,0.12492945790290833,0.152084618806839,0.0047390053847892015,0.037559093788485196,8.712920983392742,1.3034147679236994,0.0035142898559570312,0.00016736984252929688,1.3113021850585938e-05,3623,0.2520955502986908,0.1263599395751953,976,0.2520955502986908,0.13966894149780273,1.99505912353394,1.8049506754703712
dep,formal_e3_ms256_retry1,2,ffn_out,output.dense,1024x4096,4194304,-1.2438749763532542e-05,0.03388238325715065,0.026654483750462532,1.5458303689956665,0.09023754298686981,0.12397580593824387,0.1818000078201294,0.005715625307258545,0.03976857172846126,57.995134457212735,1.3738827746704407,0.00445556640625,0.0005183219909667969,0.00014019012451171875,136,1.5458303689956665,0.14092761278152466,996,1.5458303689956665,0.11682116985321045,10.96896724839947,13.232450684563869
dep,formal_e3_ms256_retry1,3,attn_k,attention.self.key,1024x1024,1048576,1.8146069123758934e-05,0.03582392632961273,0.028269916772842407,0.3095512092113495,0.09569579362869263,0.13069593906402588,0.17529529333114624,0.005282788535751032,0.039314755902500685,10.94984508439448,1.3657438232984056,0.004563331604003906,0.000484466552734375,7.724761962890625e-05,711,0.3095512092113495,0.12166417390108109,15,0.3095512092113495,0.12756486237049103,2.5443086430934856,2.426618141226925
dep,formal_e3_ms256_retry1,3,attn_out,attention.output.dense,1024x1024,1048576,3.5780331018031575e-06,0.024103639647364616,0.018877089023590088,0.2324981540441513,0.06570376455783844,0.09509353339672089,0.1299569457769394,0.005864780390071202,0.041550496518842454,12.316419854438672,1.4473072286902358,0.005778312683105469,0.0009174346923828125,0.0001964569091796875,136,0.2324981540441513,0.08290199935436249,500,0.2324981540441513,0.08731292933225632,2.8044939308441026,2.662814726549997
dep,formal_e3_ms256_retry1,3,attn_q,attention.self.query,1024x1024,1048576,-1.8061267837765627e-05,0.03692259266972542,0.029213717207312584,0.2518644332885742,0.09787529706954956,0.13207779824733734,0.16798320412635803,0.005057149322446226,0.03861623345965107,8.621444217496881,1.3494497815264224,0.004191398620605469,0.00034809112548828125,3.528594970703125e-05,346,0.2518644332885742,0.1268290877342224,136,0.2518644332885742,0.13312940299510956,1.9858570126781208,1.891876832782209
dep,formal_e3_ms256_retry1,3,attn_v,attention.self.value,1024x1024,1048576,1.4969647963880561e-05,0.025335948914289474,0.02005915902554989,0.17731215059757233,0.0668683648109436,0.08721690624952316,0.10505284368991852,0.004760926848509065,0.037848895561119374,8.83946083540816,1.3043074478658305,0.0037603378295898438,0.0001583099365234375,9.5367431640625e-06,658,0.17731215059757233,0.08781936764717102,331,0.17731215059757233,0.08940105885267258,2.019055196456817,1.983333898648469
dep,formal_e3_ms256_retry1,3,ffn_in,intermediate.dense,4096x1024,4194304,0.0001695288810878992,0.03691888600587845,0.02930009365081787,0.21340219676494598,0.09678224474191666,0.12574610114097595,0.150941401720047,0.004676002136440801,0.037371717877166,7.283328145914959,1.2992682849658577,0.0034253597259521484,0.0001404285430908203,5.245208740234375e-06,3967,0.21340219676494598,0.12803639471530914,144,0.21340219676494598,0.1416827291250229,1.6667307544815597,1.5061976719592747
dep,formal_e3_ms256_retry1,3,ffn_out,output.dense,1024x4096,4194304,-1.124809386965353e-06,0.03407316282391548,0.02684265375137329,0.6138864159584045,0.09105929732322693,0.1246270090341568,0.17312142252922058,0.005464976851080838,0.039525621502681275,22.869810922737013,1.368635742836636,0.0045316219329833984,0.00048804283142089844,0.00011086463928222656,136,0.6138864159584045,0.141724094748497,2872,0.6138864159584045,0.11807304620742798,4.331559972549515,5.199208758279542
dep,formal_e3_ms256_retry1,4,attn_k,attention.self.key,1024x1024,1048576,7.171646757342387e-06,0.037547219544649124,0.02979062683880329,0.3249991536140442,0.09850815683603287,0.1306932121515274,0.16510145366191864,0.004916954988148162,0.037831377701286646,10.909443274645094,1.3267247743663162,0.0036678314208984375,0.00027179718017578125,3.910064697265625e-05,532,0.3249991536140442,0.13056905567646027,136,0.3249991536140442,0.12926316261291504,2.4890978335584064,2.5142441747868283
dep,formal_e3_ms256_retry1,4,attn_out,attention.output.dense,1024x1024,1048576,1.401348526997026e-05,0.02379845641553402,0.01860206574201584,0.217848539352417,0.06499785929918289,0.09230426698923111,0.1267043501138687,0.005769501478210273,0.0413942996671242,11.710986423425549,1.420112415769845,0.005745887756347656,0.0008220672607421875,0.000179290771484375,39,0.217848539352417,0.08381560444831848,120,0.217848539352417,0.08449648320674896,2.599140587081783,2.5781965246929572
dep,formal_e3_ms256_retry1,4,attn_q,attention.self.query,1024x1024,1048576,-1.5067612366692629e-06,0.038329191505908966,0.030420657247304916,0.30461204051971436,0.10035918653011322,0.13203029334545135,0.1667521744966507,0.004823155361393723,0.03759406935454066,10.013328707639975,1.315577556079882,0.003509521484375,0.00021266937255859375,2.6702880859375e-05,437,0.30461204051971436,0.13395771384239197,234,0.30461204051971436,0.13149406015872955,2.2739417670124307,2.316546010914942
dep,formal_e3_ms256_retry1,4,attn_v,attention.self.value,1024x1024,1048576,-7.239199476316571e-06,0.02513066865503788,0.01983645185828209,0.1406620740890503,0.06673978269100189,0.08798321336507797,0.10734903812408447,0.004863784705013721,0.038376971925930835,7.091090437644031,1.3183023650590968,0.004075050354003906,0.0002193450927734375,1.1444091796875e-05,422,0.1406620740890503,0.08748570084571838,5,0.1406620740890503,0.09028800576925278,1.6078293107248325,1.557926469752112
dep,formal_e3_ms256_retry1,4,ffn_in,intermediate.dense,4096x1024,4194304,0.00018959137378260493,0.036835722625255585,0.029233600944280624,0.3590967357158661,0.09652449935674667,0.12543272972106934,0.1528102159500122,0.004710613439944899,0.037415417144801386,12.283698351096264,1.299491119425341,0.003459453582763672,0.0001556873321533203,1.2874603271484375e-05,1633,0.3590967357158661,0.1275135576725006,15,0.3590967357158661,0.14141876995563507,2.816145532055125,2.539243806381002
dep,formal_e3_ms256_retry1,4,ffn_out,output.dense,1024x4096,4194304,3.400379682716448e-06,0.03437996283173561,0.026949327439069748,3.235551595687866,0.09175647795200348,0.12599948048591614,0.18359234929084778,0.005796755115144755,0.04004973196593106,120.06056934085598,1.373194386905573,0.004543304443359375,0.0005195140838623047,0.0001366138458251953,234,3.235551595687866,0.14160728454589844,2717,3.235551595687866,0.12058785557746887,22.848765203453524,26.83148796529731
dep,formal_e3_ms256_retry1,5,attn_k,attention.self.key,1024x1024,1048576,-5.943379073869437e-05,0.03607557341456413,0.02861246094107628,0.3557928502559662,0.09456486999988556,0.12534192204475403,0.16679495573043823,0.005002815169428842,0.03788840232382917,12.434891601553472,1.3254596769911038,0.0036029815673828125,0.00029087066650390625,6.103515625e-05,327,0.3557928502559662,0.1254015564918518,466,0.3557928502559662,0.12514066696166992,2.8372283423697735,2.843143311398077
dep,formal_e3_ms256_retry1,5,attn_out,attention.output.dense,1024x1024,1048576,2.3547523596789688e-05,0.025826159864664078,0.020303819328546524,0.24820184707641602,0.06961764395236969,0.099159374833107,0.13524410128593445,0.005660270934073848,0.04048640295471872,12.224392024974932,1.4243425833392016,0.005077362060546875,0.0007534027099609375,0.000148773193359375,234,0.24820184707641602,0.08832152932882309,16,0.24820184707641602,0.09127097576856613,2.8102077597904223,2.7193951306686603
dep,formal_e3_ms256_retry1,5,attn_q,attention.self.query,1024x1024,1048576,-3.1759322155267e-05,0.03676800802350044,0.029206400737166405,0.3165561258792877,0.09602392464876175,0.12553474307060242,0.15889248251914978,0.0048083519828072165,0.037441262208892344,10.838587360627987,1.307327767843128,0.0034379959106445312,0.00019359588623046875,3.719329833984375e-05,111,0.3165561258792877,0.1281917542219162,234,0.3165561258792877,0.12656976282596588,2.4693953819470233,2.501040681529554
dep,formal_e3_ms256_retry1,5,attn_v,attention.self.value,1024x1024,1048576,3.2843949156813323e-05,0.027626603841781616,0.021894987672567368,0.1917896270751953,0.07265911251306534,0.09511160850524902,0.11682727932929993,0.004778546589592219,0.037696456216712484,8.759522039626086,1.309011426311412,0.0035991668701171875,0.00018215179443359375,1.33514404296875e-05,382,0.1917896270751953,0.09605040401220322,331,0.1917896270751953,0.09700867533683777,1.9967602327922371,1.977035831169274
dep,formal_e3_ms256_retry1,5,ffn_in,intermediate.dense,4096x1024,4194304,9.741687244968489e-05,0.03693757951259613,0.029317058622837067,0.26070427894592285,0.09675685316324234,0.1256716251373291,0.15328195691108704,0.004699584662157749,0.037401801051064214,8.89257965131749,1.2988395243208612,0.003445863723754883,0.000152587890625,1.0728836059570312e-05,732,0.26070427894592285,0.12764418125152588,839,0.26070427894592285,0.14241920411586761,2.042429794995503,1.8305416082357993
dep,formal_e3_ms256_retry1,5,ffn_out,output.dense,1024x4096,4194304,7.0217174652498215e-06,0.03484169766306877,0.027287354692816734,3.127681255340576,0.09242904931306839,0.12665270268917084,0.19513970613479614,0.005882128503813741,0.03992848582030578,114.62017079156168,1.3702694513299902,0.0043125152587890625,0.0005018711090087891,0.00014781951904296875,234,3.127681255340576,0.1414995938539505,1140,3.127681255340576,0.12242235988378525,22.103817899073462,25.54828430288114
dep,formal_e3_ms256_retry1,6,attn_k,attention.self.key,1024x1024,1048576,3.3573385735508054e-05,0.03576407581567764,0.028318066149950027,0.5875632762908936,0.09385834634304047,0.1240791603922844,0.16693656146526337,0.005111770431429127,0.03806907382853523,20.74870766879434,1.321983235660158,0.0035877227783203125,0.00026035308837890625,7.2479248046875e-05,501,0.5875632762908936,0.12696126103401184,136,0.5875632762908936,0.12459972500801086,4.627894142714055,4.715606525240063
dep,formal_e3_ms256_retry1,6,attn_out,attention.output.dense,1024x1024,1048576,-2.3607326511410065e-06,0.02660927176475525,0.02100585773587227,0.29065966606140137,0.07076774537563324,0.095230832695961,0.12348034977912903,0.005148984079623078,0.03889284565974849,13.837076767640582,1.3456813155552485,0.004250526428222656,0.00037097930908203125,6.29425048828125e-05,234,0.29065966606140137,0.09216561913490295,102,0.29065966606140137,0.09581969678401947,3.1536669399026374,3.0334020646773405
dep,formal_e3_ms256_retry1,6,attn_q,attention.self.query,1024x1024,1048576,4.334293043939397e-05,0.036529574543237686,0.028955038636922836,0.3474591374397278,0.09590647369623184,0.12601988017559052,0.1628779023885727,0.004939979890310257,0.03787821842201519,11.999954197838832,1.3139872139886823,0.0036668777465820312,0.00023937225341796875,5.340576171875e-05,543,0.3474591374397278,0.12851378321647644,136,0.3474591374397278,0.12699852883815765,2.7036721567401565,2.7359304128831066
dep,formal_e3_ms256_retry1,6,attn_v,attention.self.value,1024x1024,1048576,4.15581016568467e-05,0.02754177339375019,0.021846972405910492,0.14345833659172058,0.07217952609062195,0.09352320432662964,0.1125526875257492,0.004667785650213778,0.037359523451437136,6.566508801599863,1.295702665174201,0.0034379959106445312,0.0001277923583984375,4.76837158203125e-06,413,0.14345833659172058,0.09535371512174606,512,0.14345833659172058,0.09591501951217651,1.5044860749112432,1.4956816703092928
dep,formal_e3_ms256_retry1,6,ffn_in,intermediate.dense,4096x1024,4194304,2.5583472961443476e-05,0.03704935312271118,0.02942836657166481,0.28580442070961,0.09690716117620468,0.12536780536174774,0.15134410560131073,0.004649084668440255,0.03719295030379321,9.711868309564881,1.293689793820227,0.0032806396484375,0.0001316070556640625,6.198883056640625e-06,1696,0.28580442070961,0.12722963094711304,15,0.28580442070961,0.14143437147140503,2.2463668139414277,2.0207564663119633
dep,formal_e3_ms256_retry1,6,ffn_out,output.dense,1024x4096,4194304,-3.549736720742658e-05,0.03530171513557434,0.027638187631964684,3.6038098335266113,0.0935116782784462,0.128698468208313,0.20894256234169006,0.0060227129266345325,0.0400176615814153,130.39240783497175,1.3762823058858211,0.0042455196380615234,0.0005276203155517578,0.00017690658569335938,234,3.6038098335266113,0.14219646155834198,689,3.6038098335266113,0.1276635378599167,25.34387842026575,28.22896728336809
dep,formal_e3_ms256_retry1,7,attn_k,attention.self.key,1024x1024,1048576,2.332521580683533e-05,0.035011112689971924,0.0278308242559433,0.3765503764152527,0.09089301526546478,0.11864598095417023,0.15274235606193542,0.004875093886615588,0.03722676464171077,13.52997571873352,1.3053366158846125,0.0031452178955078125,0.00020313262939453125,5.626678466796875e-05,478,0.3765503764152527,0.12137094140052795,234,0.3765503764152527,0.12037913501262665,3.1024755354959677,3.1280369008778477
dep,formal_e3_ms256_retry1,7,attn_out,attention.output.dense,1024x1024,1048576,-1.4594139429391362e-05,0.026940597221255302,0.021326469257473946,0.25510138273239136,0.07114715129137039,0.09415674209594727,0.12079834192991257,0.004972651762587229,0.038170841222646,11.961726043470138,1.323408462418196,0.0038309097290039062,0.000270843505859375,4.00543212890625e-05,466,0.25510138273239136,0.0923643559217453,136,0.25510138273239136,0.09588488936424255,2.7619029027661193,2.6604961889597165
dep,formal_e3_ms256_retry1,7,attn_q,attention.self.query,1024x1024,1048576,-4.103937681065872e-05,0.035589661449193954,0.028289642184972763,0.35181549191474915,0.09265204519033432,0.12100441753864288,0.1527976393699646,0.0048241531112361525,0.03727579335267594,12.43619447762513,1.3060091365502458,0.0032558441162109375,0.00019168853759765625,4.38690185546875e-05,191,0.35181549191474915,0.12473224103450775,234,0.35181549191474915,0.1225220188498497,2.8205657895412766,2.871447069003146
dep,formal_e3_ms256_retry1,7,attn_v,attention.self.value,1024x1024,1048576,-2.1445972379297018e-05,0.027893658727407455,0.022150898352265358,0.13868212699890137,0.07276857644319534,0.09418360143899918,0.11340788006782532,0.0046221771638160665,0.03714325380231182,6.260790185275643,1.2942894590293497,0.0032672882080078125,0.00012493133544921875,0.0,867,0.13868212699890137,0.09653189033269882,542,0.13868212699890137,0.097077377140522,1.43664571905648,1.4285730731904243
dep,formal_e3_ms256_retry1,7,ffn_in,intermediate.dense,4096x1024,4194304,-4.73990585305728e-05,0.03690018877387047,0.029294975101947784,0.2556944191455841,0.09655831009149551,0.1254105418920517,0.15148919820785522,0.004680306246272481,0.03732851028954158,8.728268867126749,1.2988063044311438,0.003428220748901367,0.00014257431030273438,1.1444091796875e-05,985,0.2556944191455841,0.12735716998577118,378,0.2556944191455841,0.14257849752902985,2.007695516272474,1.7933589115955102
dep,formal_e3_ms256_retry1,7,ffn_out,output.dense,1024x4096,4194304,-5.956787208560854e-05,0.0351497046649456,0.02748529613018036,2.8297109603881836,0.0928373858332634,0.12805426120758057,0.24018676578998566,0.0063581590882075805,0.04032885294688499,102.9536282594753,1.3793393691369868,0.004180192947387695,0.0005548000335693359,0.00022220611572265625,234,2.8297109603881836,0.14160214364528656,176,2.8297109603881836,0.1278485208749771,19.983531940565893,22.13331011592503
dep,formal_e3_ms256_retry1,8,attn_k,attention.self.key,1024x1024,1048576,-2.095111813105177e-05,0.035493403673172,0.028127798810601234,0.4858795702457428,0.09283284842967987,0.12265519052743912,0.17188963294029236,0.005185699618045087,0.03800800370995372,17.273999061121593,1.3212477329115828,0.0035257339477539062,0.000270843505859375,8.678436279296875e-05,924,0.4858795702457428,0.12523864209651947,234,0.4858795702457428,0.12282662093639374,3.8796298180180124,3.95581647155593
dep,formal_e3_ms256_retry1,8,attn_out,attention.output.dense,1024x1024,1048576,-1.1537924365256913e-05,0.02584504708647728,0.02044486626982689,0.5816747546195984,0.06815942376852036,0.08997619152069092,0.11355159431695938,0.005008859281021558,0.03821968200626553,28.450895542322545,1.3200843925304238,0.0038690567016601562,0.0002536773681640625,4.38690185546875e-05,466,0.5816747546195984,0.08917414397001266,57,0.5816747546195984,0.09130502492189407,6.5229081965194196,6.370676259244067
dep,formal_e3_ms256_retry1,8,attn_q,attention.self.query,1024x1024,1048576,1.7827354895416647e-05,0.036032818257808685,0.02860463783144951,0.41974401473999023,0.09435416758060455,0.12305234372615814,0.15929819643497467,0.00489245094483961,0.03751350849951273,14.67398458995697,1.3041537738228406,0.003307342529296875,0.00021457672119140625,5.054473876953125e-05,504,0.41974401473999023,0.12657639384269714,234,0.41974401473999023,0.1245012879371643,3.316131878915963,3.3714029926488367
