budget	strategy	seed	major	f1_micro	acc	delta_major_vs_uniform	delta_f1_vs_uniform	measured_bop	bop_error_vs_uniform	run_name
low	uniform	20260809	0.901662232566295	0.8091585254960479	0.994165939636542	0.0	0.0	0.003028655236965088	0.0	ptq_pg_w4a4_out8_low_uniform_fixedseed20260809_cal16_dep_e3_retry1
low	probing	20260809	0.4853980713886249	0.023648381744924025	0.9471477610323258	-0.41626416117767007	-0.7855101437511239	0.0045759212216351765	0.0015472659846700884	ptq_pg_w4a4_out8_low_probing_bopfix2_fixedseed20260809_cal16_dep_e3_retry1
low	inverse	20260809	0.3828172940231799	0.033082598264696866	0.7325519897816629	-0.5188449385431151	-0.7760759272313511	0.004832493223388428	0.0018038379864233397	ptq_pg_w4a4_out8_low_inverse_bopfix2_fixedseed20260809_cal16_dep_e3_retry1
low	early	20260809	0.42105145526888926	0.03250283412833802	0.8096000764094405	-0.4806107772974057	-0.77665569136771	0.003306268291709451	0.00027761305474436303	ptq_pg_w4a4_out8_low_early_bopfix2_fixedseed20260809_cal16_dep_e3_retry1
low	late	20260809	0.4200819912160466	0.0329923291941007	0.8071716532379926	-0.48158024135024835	-0.7761661963019473	0.0031798144477449505	0.00015115921077986242	ptq_pg_w4a4_out8_low_late_bopfix2_fixedseed20260809_cal16_dep_e3_retry1
low	random_s29	20260809	0.4816997726592072	0.02821356816141581	0.9351859771569986	-0.41996245990708775	-0.7809449573346321	0.002323894235843156	-0.0007047610011219319	ptq_pg_w4a4_out8_low_random_s29_bopfix2_fixedseed20260809_cal16_dep_e3_retry1
